Departamento,Provincia,Distrito,2014,2015,2016
CUSCO,ANTA,HUAROCONDO,97.08104395604396,100.0,91.88752424046541
CUSCO,ANTA,ANTA,94.83870967741936,100.0,93.96584440227704
CUSCO,CALCA,LAMAY,100.0,100.0,93.82352941176471
CUSCO,URUBAMBA,MARAS,89.60084033613445,93.75,87.34552644587247
CUSCO,CUSCO,SAN JERONIMO,97.34375,97.5,91.83823529411764
CUSCO,PAUCARTAMBO,CHALLABAMBA,92.50794912559618,92.50794912559618,95.86645468998411
CUSCO,LA CONVENCION,PICHARI,0.29806259314456035,0.29806259314456035,0.29806259314456035
CUSCO,LA CONVENCION,SANTA ANA,15.430001787949221,15.340604326837118,15.98426604684427
CUSCO,LA CONVENCION,MEGANTONI,0.0,0.0,0.0
CUSCO,LA CONVENCION,HUAYOPATA,43.31550802139038,43.51604278074866,45.50802139037433
CUSCO,LA CONVENCION,OCOBAMBA,74.5343137254902,74.83660130718954,76.33169934640523
CUSCO,LA CONVENCION,VILCABAMBA,77.28548576947453,77.47864666646545,78.37503395406392
CUSCO,URUBAMBA,MACHUPICCHU,92.71614686142914,92.89380181602841,97.13778128701145
CUSCO,PAUCARTAMBO,KOSÑIPATA,37.987502693385046,36.57401422107304,37.41219564748977
CUSCO,URUBAMBA,URUBAMBA,93.42105263157895,95.11278195488721,88.7218045112782
CUSCO,ANTA,ANCAHUASI,95.44902912621359,100.0,94.86007995431183
CUSCO,ANTA,CACHIMAYO,98.47972972972973,100.0,100.0
AYACUCHO,HUAMANGA,VINCHOS,96.67866492146598,97.93848167539268,89.91328534031413
AYACUCHO,LA MAR,ORONCCOY,83.64480120406371,82.46582214975543,82.766838078515
AYACUCHO,LA MAR,CHILCAS,58.76937984496124,58.139534883720934,51.345189238486086
AYACUCHO,HUAMANGA,AYACUCHO,35.65656565656566,31.11111111111111,32.900432900432904
AYACUCHO,HUAMANGA,JESUS NAZARENO,100.0,100.0,98.6013986013986
AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,75.18382352941177,72.88602941176471,72.88602941176471
AYACUCHO,LA MAR,ANCO,42.65155603525814,42.48066198956647,41.62619176110811
AYACUCHO,HUANTA,HUAMANGUILLA,80.20833333333334,86.83760683760684,83.69963369963371
AYACUCHO,HUANTA,IGUAIN,58.62500000000001,58.4,56.00000000000001
CUSCO,PAUCARTAMBO,COLQUEPATA,99.59309895833334,100.0,93.1219362745098
CUSCO,CALCA,SAN SALVADOR,100.0,100.0,94.38747976254722
CUSCO,QUISPICANCHI,OCONGATE,99.74842767295597,99.74842767295597,96.11542730299666
CUSCO,QUISPICANCHI,OROPESA,98.50746268656717,98.50746268656717,98.41417910447761
HUANCAVELICA,CASTROVIRREYNA,TICRAPO,74.53333333333333,71.66666666666667,74.90476190476191
HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,81.33561643835617,79.02397260273972,82.68101761252447
HUANCAVELICA,CASTROVIRREYNA,ARMA,93.50490196078431,95.02450980392156,90.43137254901961
HUANCAVELICA,CASTROVIRREYNA,TANTARA,78.89784946236558,83.26612903225806,86.25192012288785
HUANCAVELICA,CASTROVIRREYNA,AURAHUA,98.58940972222221,100.0,95.24739583333334
HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,0.9380863039399625,0.9380863039399625,0.8911819887429643
HUANCAVELICA,ANGARAES,LIRCAY,80.11853448275862,79.21156609195403,77.67600574712644
HUANCAVELICA,ANGARAES,CCOCHACCASA,99.7159090909091,100.0,98.57954545454545
HUANCAVELICA,ANGARAES,ANCHONGA,99.89754098360656,100.0,100.0
HUANCAVELICA,ACOBAMBA,CAJA,92.60504201680672,92.77310924369748,88.8235294117647
HUANCAVELICA,ANGARAES,HUANCA-HUANCA,99.72222222222223,99.58333333333333,90.69444444444444
HUANCAVELICA,ANGARAES,CHINCHO,79.4396551724138,71.5948275862069,69.35344827586208
HUANCAVELICA,ACOBAMBA,ANTA,99.7564935064935,100.0,99.83766233766234
HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,99.29245283018868,100.0,100.0
HUANCAVELICA,TAYACAJA,QUISHUAR,89.14027149321268,92.3076923076923,89.81900452488688
HUANCAVELICA,TAYACAJA,SALCABAMBA,91.58088235294117,90.36764705882354,91.98529411764706
HUANCAVELICA,TAYACAJA,SALCAHUASI,86.51960784313727,85.47794117647058,87.43872549019608
HUANCAVELICA,CHURCAMPA,CHURCAMPA,78.97245762711864,79.07838983050848,72.33300099700898
HUANCAVELICA,TAYACAJA,QUICHUAS,94.058229352347,99.74747474747475,96.73202614379085
HUANCAVELICA,CHURCAMPA,ANCO,91.36321195144724,90.80298786181139,92.95051353874884
ICA,PISCO,HUANCANO,38.985701519213585,35.13979318268862,27.840791915858944
JUNIN,HUANCAYO,HUANCAN,100.0,100.0,100.0
JUNIN,HUANCAYO,HUANCAYO,100.0,100.0,94.24148606811146
JUNIN,CONCEPCION,CONCEPCION,100.0,100.0,100.0
JUNIN,HUANCAYO,INGENIO,100.0,100.0,95.03267973856208
JUNIN,CONCEPCION,NUEVE DE JULIO,100.0,100.0,100.0
JUNIN,HUANCAYO,SICAYA,100.0,100.0,100.0
JUNIN,HUANCAYO,HUALHUAS,100.0,100.0,100.0
JUNIN,CONCEPCION,ACO,92.7734375,100.0,100.0
JUNIN,HUANCAYO,HUASICANCHA,100.0,100.0,100.0
JUNIN,HUANCAYO,CHONGOS ALTO,99.14821124361158,99.14821124361158,92.07335404349134
JUNIN,HUANCAYO,CULLHUAS,100.0,100.0,95.24405506883605
JUNIN,HUANCAYO,HUACRAPUQUIO,100.0,100.0,99.46524064171123
JUNIN,HUANCAYO,CHUPURO,100.0,100.0,97.14285714285714
ANCASH,SANTA,COISHCO,0.0,0.0,0.0
AMAZONAS,UTCUBAMBA,CUMBA,18.98491083676269,15.939643347050755,15.994513031550067
AMAZONAS,CONDORCANQUI,NIEVA,0.06067961165048543,0.06067961165048543,0.06067961165048543
AMAZONAS,CHACHAPOYAS,BALSAS,66.72297297297297,61.92084942084942,63.888258005905065
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,90.58467741935485,88.70967741935483,86.14800759013282
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,92.67578125,88.28125,85.56985294117648
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,93.49747474747475,87.24747474747475,85.56149732620321
AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,9.72640562248996,9.061244979919678,8.575478384124734
AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,0.0,0.0,0.0
AMAZONAS,CHACHAPOYAS,MAGDALENA,92.30324074074075,85.76388888888889,83.93246187363835
AMAZONAS,LUYA,LONGUITA,96.61458333333334,92.70833333333334,89.09313725490196
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,61.27873563218391,57.04022988505747,55.645706558485465
AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,12.5,12.5,12.5
AMAZONAS,LUYA,COLCAMAR,92.75568181818183,89.13352272727273,84.55882352941177
AMAZONAS,LUYA,PROVIDENCIA,55.41666666666667,59.93589743589743,52.976190476190474
AMAZONAS,CHACHAPOYAS,SOLOCO,93.13524590163934,91.0860655737705,90.83895853423336
AMAZONAS,CHACHAPOYAS,CHETO,91.37931034482759,87.17672413793103,86.00405679513185
AMAZONAS,CHACHAPOYAS,SONCHE,88.88157894736842,85.65789473684211,82.56578947368422
AMAZONAS,CHACHAPOYAS,HUANCAS,86.5079365079365,89.28571428571429,86.44688644688645
AMAZONAS,LUYA,CONILA,74.31088377379938,70.92924126172207,73.79937482239272
AMAZONAS,CHACHAPOYAS,QUINJALCA,95.1492537313433,92.72388059701493,90.6935908691835
AMAZONAS,BONGARA,VALERA,84.04850746268657,89.23240938166312,85.07462686567165
PASCO,PASCO,CHAUPIMARCA,30.76923076923077,30.76923076923077,30.288461538461537
PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,93.20388349514563,93.02184466019418,93.20388349514563
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,97.78846153846153,97.88461538461539,92.03619909502262
PASCO,DANIEL ALCIDES CARRION,PAUCAR,98.02989130434783,97.41847826086956,93.28644501278772
SAN MARTIN,TOCACHE,UCHIZA,0.0,0.0,0.0
SAN MARTIN,TOCACHE,TOCACHE,0.0,0.0,0.0
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,0.0,0.0,0.0
SAN MARTIN,BELLAVISTA,HUALLAGA,0.0,0.0,0.0
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,0.0,0.0,0.0
SAN MARTIN,BELLAVISTA,SAN RAFAEL,0.0,0.0,0.0
SAN MARTIN,HUALLAGA,EL ESLABON,0.0,0.0,0.0
SAN MARTIN,PICOTA,SAN CRISTOBAL,0.0,0.0,0.0
CAJAMARCA,SAN MARCOS,JOSE SABOGAL,75.59335443037975,71.30801687763713,71.28164556962025
CAJAMARCA,CAJAMARCA,JESUS,88.37090163934425,84.42622950819673,82.99180327868852
APURIMAC,ANDAHUAYLAS,HUAYANA,98.41772151898735,98.73417721518987,91.77215189873418
APURIMAC,AYMARAES,CARAYBAMBA,95.56347150259067,100.0,94.43005181347151
APURIMAC,ANTABAMBA,SABAINO,96.77013422818791,99.79026845637584,90.60402684563759
APURIMAC,GRAU,VIRUNDO,99.21052631578947,100.0,96.47058823529412
APURIMAC,AYMARAES,CHALHUANCA,93.09668989547039,97.82229965156795,88.66571018651362
APURIMAC,AYMARAES,YANACA,94.10919540229885,97.41379310344827,93.98242055442867
APURIMAC,GRAU,SAN ANTONIO,96.875,100.0,97.05882352941177
APURIMAC,GRAU,PATAYPAMPA,98.28629032258065,100.0,99.74798387096774
APURIMAC,AYMARAES,SAÑAYCA,84.04126213592234,89.32038834951457,81.6747572815534
APURIMAC,GRAU,SANTA ROSA,87.90123456790123,87.73148148148148,87.73148148148148
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,69.2337067209776,76.37474541751527,67.85896130346232
APURIMAC,GRAU,CHUQUIBAMBILLA,97.75910364145658,99.63235294117648,99.43977591036415
APURIMAC,GRAU,VILCABAMBA,78.88888888888889,70.83333333333334,62.5
APURIMAC,GRAU,MICAELA BASTIDAS,97.30113636363636,99.36079545454545,96.4572192513369
APURIMAC,ANDAHUAYLAS,POMACOCHA,96.32352941176471,98.8357843137255,92.52450980392157
APURIMAC,AYMARAES,HUAYLLO,95.83333333333334,94.16666666666667,90.68627450980392
APURIMAC,ABANCAY,CHACOCHE,88.67694805194806,88.5146103896104,87.39495798319328
APURIMAC,ABANCAY,PICHIRHUA,91.66666666666666,91.01190476190476,83.8468720821662
CAJAMARCA,CELENDIN,JORGE CHAVEZ,61.06442577030813,59.523809523809526,60.78431372549019
CAJAMARCA,CONTUMAZA,CHILETE,47.669256381798,43.39622641509434,40.78801331853496
CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,73.33333333333333,65.80246913580247,49.25925925925926
CAJAMARCA,CONTUMAZA,TANTARICA,48.489583333333336,48.388888888888886,38.90625
CAJAMARCA,SAN MIGUEL,BOLIVAR,43.910521955260975,42.004971002485505,37.613918806959404
CAJAMARCA,SAN MIGUEL,LLAPA,87.99342105263158,96.05263157894737,92.62125902992776
CAJAMARCA,SAN MIGUEL,NANCHOC,2.437641723356009,2.5664811379097094,2.414965986394558
CAJAMARCA,SAN PABLO,SAN PABLO,85.29411764705883,83.78766140602582,83.39311334289815
CAJAMARCA,SAN PABLO,TUMBADEN,79.62740384615384,80.37860576923077,79.21380090497738
LA LIBERTAD,TRUJILLO,TRUJILLO,45.16129032258064,45.16129032258064,45.16129032258064
LA LIBERTAD,TRUJILLO,HUANCHACO,1.9157088122605364,1.9157088122605364,1.9157088122605364
LA LIBERTAD,TRUJILLO,SALAVERRY,2.0746887966804977,1.9363762102351314,2.0746887966804977
LA LIBERTAD,TRUJILLO,SIMBAL,34.56112852664577,27.98925212718316,23.09299895506792
LA LIBERTAD,ASCOPE,ASCOPE,23.868312757201647,20.713305898491083,23.868312757201647
LA LIBERTAD,ASCOPE,CHICAMA,8.676268861454046,9.641387419165197,9.327846364883403
LA LIBERTAD,ASCOPE,PAIJAN,4.6875,4.6875,4.6875
LA LIBERTAD,OTUZCO,OTUZCO,59.24495924495925,54.936186186186184,49.49324324324324
LA LIBERTAD,OTUZCO,HUARANCHAL,73.45454545454545,65.9659090909091,62.04545454545455
LA LIBERTAD,VIRU,VIRU,10.974244120940648,10.134378499440091,9.647687139288482
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,90.0,94.0909090909091,90.79545454545455
AMAZONAS,LUYA,SANTA CATALINA,64.58333333333334,56.07843137254902,61.2037037037037
AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,54.42628391271882,54.849415083381736,55.33062308139053
AMAZONAS,LUYA,SAN JERONIMO,71.78584008453682,66.67840789010215,68.33832335329342
AMAZONAS,BONGARA,SAN CARLOS,89.69414893617021,84.97340425531915,85.50531914893617
AMAZONAS,CHACHAPOYAS,ASUNCION,97.41379310344827,92.64367816091954,87.28448275862068
AMAZONAS,BONGARA,SHIPASBAMBA,82.71844660194175,79.35275080906149,74.8220064724919
AMAZONAS,BONGARA,FLORIDA,93.55432780847146,86.22467771639042,75.34530386740332
AMAZONAS,BONGARA,COROSHA,88.34134615384616,81.53846153846153,91.86390532544378
AMAZONAS,UTCUBAMBA,EL MILAGRO,0.3952569169960474,0.3952569169960474,0.3952569169960474
AMAZONAS,BAGUA,EL PARCO,0.0,0.0,0.0
AMAZONAS,BAGUA,ARAMANGO,0.0,0.0,0.0
LORETO,REQUENA,MAQUIA,0.0,0.0,0.0
LORETO,REQUENA,SOPLIN,0.0,0.0,0.0
LORETO,MAYNAS,IQUITOS,0.0,0.0,0.0
LORETO,MAYNAS,FERNANDO LORES,0.0,0.0,0.0
LORETO,LORETO,URARINAS,0.0,0.0,0.0
LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,0.0,0.0,0.0
LORETO,MARISCAL RAMON CASTILLA,PEBAS,0.0,0.0,0.0
LORETO,MARISCAL RAMON CASTILLA,YAVARI,0.0,0.0,0.0
LORETO,REQUENA,YAQUERANA,0.0,0.0,0.0
LORETO,UCAYALI,VARGAS GUERRA,0.0,0.0,0.0
LORETO,DATEM DEL MARAÑON,MANSERICHE,0.0,0.0,0.0
SAN MARTIN,MARISCAL CACERES,HUICUNGO,0.17997996744710154,0.183892575435082,0.1730753651153713
SAN MARTIN,MARISCAL CACERES,PACHIZA,0.0,0.0,0.0
SAN MARTIN,HUALLAGA,SAPOSOA,0.0,0.0,0.0
SAN MARTIN,MOYOBAMBA,HABANA,0.0,0.0,0.0
SAN MARTIN,PICOTA,PILLUANA,0.0,0.0,0.0
SAN MARTIN,PICOTA,TRES UNIDOS,0.0,0.0,0.0
SAN MARTIN,EL DORADO,SAN JOSE DE SISA,0.0,0.0,0.0
SAN MARTIN,SAN MARTIN,JUAN GUERRA,0.0,0.0,0.0
SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,0.0,0.0,0.0
SAN MARTIN,SAN MARTIN,MORALES,0.0,0.0,0.0
SAN MARTIN,LAMAS,LAMAS,0.0,0.0,0.0
SAN MARTIN,LAMAS,SHANAO,0.0,0.0,0.0
SAN MARTIN,LAMAS,TABALOSOS,0.0,0.0,0.0
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,0.0,0.0,0.0
SAN MARTIN,MOYOBAMBA,SORITOR,0.0,0.0,0.0
SAN MARTIN,LAMAS,PINTO RECODO,0.0,0.0,0.0
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,0.0,0.0,0.0
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,0.045433893684688774,0.045433893684688774,0.045433893684688774
SAN MARTIN,RIOJA,PARDO MIGUEL,3.184086134453781,3.3823529411764706,2.619047619047619
CAJAMARCA,CUTERVO,CALLAYUC,6.892307692307692,7.466666666666668,6.2857142857142865
LIMA,HUAROCHIRI,MARIATANA,53.9047619047619,55.13392857142857,49.43877551020408
LIMA,HUAROCHIRI,SAN BARTOLOME,9.266409266409266,8.301158301158301,8.108108108108109
LIMA,HUAROCHIRI,SAN JUAN DE IRIS,93.99038461538461,98.13701923076923,94.77163461538461
LIMA,HUAROCHIRI,SAN MATEO,93.35029069767442,94.34956395348837,88.90218878248974
LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,97.265625,99.8046875,93.9453125
LIMA,HUAROCHIRI,SANTIAGO DE TUNA,29.232804232804234,28.703703703703702,26.080246913580247
LIMA,YAUYOS,HONGOS,92.45049504950495,97.02970297029702,90.53217821782178
LIMA,YAUYOS,TUPE,85.41666666666666,86.47119341563786,83.23045267489711
LIMA,YAUYOS,VIÑAC,77.1455223880597,87.26679104477611,78.75621890547264
LIMA,HUARAL,ATAVILLOS BAJO,76.828231292517,79.25170068027211,70.90836334533813
CAJAMARCA,SANTA CRUZ,SEXI,73.59137677609016,76.2208067940552,65.92356687898089
LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,0.0,0.0,0.0
LAMBAYEQUE,FERREÑAFE,INCAHUASI,62.07507082152974,61.54390934844193,55.690718213631065
LAMBAYEQUE,CHICLAYO,PICSI,0.0,0.0,0.0
LAMBAYEQUE,CHICLAYO,PIMENTEL,0.0,0.0,0.0
LAMBAYEQUE,CHICLAYO,POMALCA,0.0,0.0,0.0
LAMBAYEQUE,CHICLAYO,PUCALA,0.0,0.0,0.0
LAMBAYEQUE,FERREÑAFE,FERREÑAFE,6.122448979591836,6.122448979591836,6.122448979591836
LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,0.0,0.0,0.0
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,0.0,0.0,0.0
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,0.0,0.0,0.0
LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,0.0,0.0,0.0
LAMBAYEQUE,LAMBAYEQUE,TUCUME,0.0,0.0,0.0
CAJAMARCA,HUALGAYOC,CHUGUR,82.99418604651163,86.40988372093024,81.3953488372093
PIURA,SULLANA,SALITRAL,0.0,0.0,0.0
PIURA,SECHURA,SECHURA,0.0,0.0,0.0
PIURA,PIURA,LA ARENA,0.0,0.0,0.0
ICA,PISCO,HUMAY,37.85087719298246,28.32236842105263,37.21052631578947
ICA,PISCO,INDEPENDENCIA,3.2380952380952377,3.185185185185185,3.185185185185185
TACNA,JORGE BASADRE,ILABAYA,45.78925389755011,44.30106118171099,35.222062098781606
TACNA,JORGE BASADRE,ITE,2.8612303290414878,2.832618025751073,2.34620886981402
MOQUEGUA,MARISCAL NIETO,MOQUEGUA,38.32331500191841,40.935541629364366,34.07395350099021
MOQUEGUA,MARISCAL NIETO,SAMEGUA,40.94650205761317,45.06172839506173,32.870370370370374
MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,67.59622367465504,87.23934018051665,73.20261437908496
MOQUEGUA,MARISCAL NIETO,TORATA,54.7813575869688,65.69035506911258,57.98870468209145
MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,33.873456790123456,43.554131054131055,34.02777777777778
MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,64.74757952973721,71.48916551406178,65.40057452920523
MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,94.105871886121,93.06791221826809,87.9240806642942
TACNA,TACNA,SAMA,45.41609510745313,40.13631687242798,35.51954732510288
TACNA,CANDARAVE,CANDARAVE,29.10816689736998,35.73876851511813,29.691516709511568
TACNA,CANDARAVE,CURIBAYA,30.736842105263158,32.4812030075188,28.74493927125506
TACNA,TACNA,ALTO DE LA ALIANZA,4.1200179131213615,2.9638073525220863,2.542668059909439
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,0.0,0.0,0.0
LA LIBERTAD,PACASMAYO,SAN JOSE,0.0,0.0,0.0
LA LIBERTAD,PATAZ,BULDIBUYO,89.19547872340425,89.82712765957447,81.38297872340425
LA LIBERTAD,PATAZ,CHILLIA,86.80830039525692,89.10573122529645,83.57213438735178
LA LIBERTAD,PATAZ,HUANCASPATA,91.20024875621891,91.29353233830845,81.59203980099502
LA LIBERTAD,ASCOPE,CASA GRANDE,11.785055350553506,13.284132841328415,15.239852398523984
LA LIBERTAD,BOLIVAR,CONDORMARCA,82.36692015209125,83.34125475285171,78.9448669201521
LA LIBERTAD,BOLIVAR,LONGOTEA,68.87096774193549,62.25806451612903,64.63709677419355
LA LIBERTAD,BOLIVAR,UCUNCHA,76.35542168674698,70.78313253012048,71.6867469879518
LA LIBERTAD,OTUZCO,SALPO,47.5,46.541666666666664,44.25
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,0.0,0.0,0.0
LA LIBERTAD,VIRU,CHAO,20.363961147705705,18.888658511300022,16.47833298776695
LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,94.04673590504451,95.30786350148368,92.15504451038575
LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,51.60856009070295,55.314625850340136,51.46683673469388
UCAYALI,ATALAYA,RAYMONDI,0.0,0.0,0.0
UCAYALI,ATALAYA,TAHUANIA,0.0,0.0,0.0
UCAYALI,CORONEL PORTILLO,IPARIA,0.0,0.0,0.0
UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,0.0,0.0,0.0
UCAYALI,PADRE ABAD,IRAZOLA,0.0,0.0,0.0
UCAYALI,CORONEL PORTILLO,MASISEA,0.0,0.0,0.0
UCAYALI,PADRE ABAD,NESHUYA,0.0,0.0,0.0
UCAYALI,CORONEL PORTILLO,MANANTAY,0.0,0.0,0.0
UCAYALI,CORONEL PORTILLO,CALLERIA,0.0,0.0,0.0
CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,70.05739795918367,63.83928571428571,62.244897959183675
CAJAMARCA,CELENDIN,JOSE GALVEZ,89.8529411764706,90.58823529411765,95.1470588235294
HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,98.4375,95.3125,95.3125
ANCASH,BOLOGNESI,HUAYLLACAYAN,88.14432989690721,88.59106529209622,87.62886597938144
AREQUIPA,CASTILLA,VIRACO,77.92022792022793,87.70545693622617,86.83760683760684
AREQUIPA,CAYLLOMA,CABANACONDE,82.29813664596274,89.12190963341858,82.78575644304544
AREQUIPA,CARAVELI,ATICO,65.68902490861174,54.65442489160929,58.597934200459065
AREQUIPA,CARAVELI,CAHUACHO,73.17678503245514,68.67840778923254,63.19205803741886
AREQUIPA,CARAVELI,CHAPARRA,30.84185680566483,28.631714469637366,25.67770545740648
AREQUIPA,AREQUIPA,POLOBAYA,68.51302340916584,66.79030662710188,60.97922848664689
PIURA,SULLANA,MIGUEL CHECA,0.0,0.0,0.0
PIURA,SULLANA,SULLANA,0.0,0.0,0.0
PIURA,PAITA,LA HUACA,0.0,0.0,0.0
PUNO,YUNGUYO,CUTURAPI,95.0,95.0,91.875
PUNO,EL COLLAO,PILCUYO,86.90944881889764,87.4015748031496,82.46719160104988
PUNO,PUNO,SAN ANTONIO,55.54078014184397,54.78723404255319,51.95035460992907
PUNO,EL COLLAO,ILAVE,82.66129032258065,83.60215053763442,74.21875
CUSCO,ESPINAR,ALTO PICHIGUA,98.66220735785953,98.66220735785953,98.6031870942357
ICA,ICA,SALAS,0.6195043964828137,0.6519784172661871,0.6394884092725819
ICA,ICA,SAN JOSE DE LOS MOLINOS,23.84450566268748,26.048362411998777,26.936026936026934
CUSCO,ANTA,ZURITE,100.0,100.0,99.75490196078431
CUSCO,PAUCARTAMBO,CAICAY,98.62637362637363,99.93131868131869,99.31318681318682
AYACUCHO,HUANTA,HUANTA,70.40178571428571,71.69642857142857,71.38095238095238
AYACUCHO,HUANTA,AYAHUANCO,88.60173577627772,87.5602700096432,90.74252651880424
AYACUCHO,HUANTA,SIVIA,44.12945901252067,44.30270100007875,43.916843845972124
AYACUCHO,LA MAR,LUIS CARRANZA,86.61257606490872,86.2576064908722,80.98377281947262
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,86.49544324772162,85.47362607014637,87.62772714719691
HUANCAVELICA,TAYACAJA,HUACHOCOLPA,80.93681917211329,79.08496732026144,80.93681917211329
HUANCAVELICA,TAYACAJA,ACOSTAMBO,97.87037037037038,100.0,98.8425925925926
HUANCAVELICA,HUAYTARA,HUAYTARA,60.253021148036254,71.29909365558912,59.71083297367286
HUANCAVELICA,HUAYTARA,QUITO-ARMA,76.57142857142857,74.84375,77.3076923076923
HUANCAVELICA,HUAYTARA,PILPICHACA,26.353021978021978,26.89903846153846,25.813873626373628
APURIMAC,AYMARAES,TORAYA,97.75179856115108,98.24640287769785,90.98603470165044
LORETO,MAYNAS,MAZAN,0.0,0.0,0.0
LORETO,ALTO AMAZONAS,BALSAPUERTO,0.0,0.0,0.0
LORETO,LORETO,PARINARI,0.0,0.0,0.0
LORETO,LORETO,TROMPETEROS,0.0,0.0,0.0
LORETO,PUTUMAYO,PUTUMAYO,0.0,0.0,0.0
LORETO,MAYNAS,TORRES CAUSANA,0.0,0.0,0.0
LORETO,MAYNAS,BELEN,0.0,0.0,0.0
LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,0.0,0.0,0.0
LORETO,ALTO AMAZONAS,YURIMAGUAS,0.0,0.0,0.0
CAJAMARCA,JAEN,SAN FELIPE,27.472527472527474,23.42948717948718,24.072802197802197
TACNA,TARATA,ESTIQUE,77.06349206349206,80.15873015873017,68.73015873015873
ANCASH,RECUAY,RECUAY,93.54674796747967,98.3739837398374,95.78252032520325
ANCASH,SANTA,MORO,2.1004566210045663,1.9049657534246576,2.009132420091324
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,87.67058823529412,89.64999999999999,90.7
APURIMAC,ANDAHUAYLAS,KISHUARA,97.3388671875,96.77734375,88.37316176470588
CUSCO,CUSCO,CCORCA,99.41123188405797,100.0,97.99658994032396
ANCASH,BOLOGNESI,CHIQUIAN,96.30681818181817,91.80194805194806,91.991341991342
JUNIN,JAUJA,MOLINOS,93.96048495734172,93.96048495734172,94.79119892231702
JUNIN,CONCEPCION,COMAS,93.79542899962533,93.79542899962533,95.47396028475085
JUNIN,JAUJA,POMACANCHA,100.0,100.0,93.15415821501014
MADRE DE DIOS,TAMBOPATA,LABERINTO,0.0,0.0,0.0
MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,0.0,0.0,0.0
MADRE DE DIOS,TAHUAMANU,TAHUAMANU,0.0,0.0,0.0
MADRE DE DIOS,TAHUAMANU,IBERIA,0.0,0.0,0.0
LIMA,CAÑETE,CHILCA,2.4875621890547266,2.9850746268656714,2.6533996683250414
HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,75.54535017221585,80.69651741293532,79.47761194029852
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,0.0,0.0,0.0
AREQUIPA,CAYLLOMA,TUTI,43.946932006633496,44.02985074626866,43.38308457711443
AREQUIPA,CAYLLOMA,MAJES,85.01742160278745,52.598437749083374,65.77167452346792
AREQUIPA,CONDESUYOS,CHUQUIBAMBA,62.61716261716261,57.98875798875799,60.43043043043043
AREQUIPA,CONDESUYOS,ANDARAY,56.649585163494386,60.50230881856065,59.20937042459736
AREQUIPA,CONDESUYOS,SALAMANCA,37.5095785440613,41.36653895274585,38.50574712643678
AREQUIPA,CASTILLA,TIPAN,38.60182370820669,36.77811550151976,38.297872340425535
PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,26.02996254681648,25.143570536828964,25.842696629213485
PUNO,HUANCANE,HUATASANI,98.85057471264368,97.41379310344827,92.74425287356321
