Departamento,Provincia,Distrito,Promedio_Ponderado
PUNO,CHUCUITO,DESAGUADERO,89.97448979591837
PUNO,YUNGUYO,COPANI,94.31372549019608
PUNO,YUNGUYO,UNICACHI,50.0
PUNO,YUNGUYO,OLLARAYA,86.95652173913044
PUNO,MOHO,HUAYRAPATA,91.76705653021443
PUNO,PUNO,TIQUILLACA,56.991028708133975
PUNO,PUNO,ATUNCOLLA,97.91628440366972
PUNO,SAN ROMAN,CABANA,97.23268072289157
PUNO,PUNO,COATA,93.18452380952382
PUNO,PUNO,CAPACHICA,74.16895604395604
PUNO,MOHO,CONIMA,93.25078616352201
PUNO,MOHO,MOHO,91.98350897736145
PUNO,HUANCANE,ROSASPATA,89.89871541501975
PUNO,HUANCANE,HUANCANE,92.0739898989899
PUNO,LAMPA,NICASIO,96.58878504672896
PUNO,LAMPA,PALCA,66.10090361445783
PUNO,LAMPA,VILAVILA,8.333333333333332
PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,96.7094017094017
PUNO,HUANCANE,COJATA,11.61490753270185
PUNO,MELGAR,LLALLI,96.67746113989637
PUNO,AZANGARO,TIRAPATA,98.32840236686391
PUNO,SAN ANTONIO DE PUTINA,PUTINA,44.08725602755453
PUNO,AZANGARO,AZANGARO,97.04056291390728
PUNO,AZANGARO,ASILLO,97.19770029673592
PUNO,MELGAR,MACARI,96.56666919345056
PUNO,SAN ANTONIO DE PUTINA,ANANEA,3.628858024691358
PUNO,AZANGARO,SAN ANTON,99.30282909930716
PUNO,AZANGARO,SAN JOSE,94.61639221556885
PUNO,SANDIA,CUYOCUYO,71.6462703962704
PUNO,SAN ANTONIO DE PUTINA,SINA,93.53631105398458
PUNO,SANDIA,YANAHUAYA,31.61325724319579
PUNO,SANDIA,SAN JUAN DEL ORO,0.5988023952095809
PUNO,SANDIA,PHARA,60.89992727860375
PUNO,CARABAYA,MACUSANI,98.20658920074479
PUNO,CARABAYA,CORANI,97.68772730866539
PUNO,CARABAYA,ITUATA,87.4575413339332
AREQUIPA,CAYLLOMA,SIBAYO,85.56460084033614
AREQUIPA,CAYLLOMA,TISCO,19.412979064458153
ANCASH,POMABAMBA,HUAYLLAN,88.37328767123287
HUANUCO,HUAMALIES,LLATA,97.67699115044248
HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,95.31666666666666
HUANUCO,LEONCIO PRADO,LUYANDO,0.0
HUANUCO,AMBO,SAN RAFAEL,96.30620467365029
JUNIN,SATIPO,RIO TAMBO,0.0
JUNIN,JUNIN,CARHUAMAYO,95.7626488095238
ANCASH,RECUAY,CATAC,97.17222884386175
ANCASH,RECUAY,HUAYLLAPAMPA,81.84305555555557
ANCASH,RECUAY,MARCA,83.13527777777777
ANCASH,RECUAY,PARARIN,34.67588325652842
ANCASH,RECUAY,TAPACOCHA,84.47199453551912
ANCASH,YUNGAY,MANCOS,86.7140522875817
ANCASH,YUNGAY,YANAMA,94.74893162393163
ANCASH,HUAYLAS,HUAYLAS,55.41666666666667
ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,86.09615384615385
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,83.51207386363636
ANCASH,MARISCAL LUZURIAGA,MUSGA,92.8169191919192
ANCASH,PALLASCA,CABANA,91.93326271186442
ANCASH,CASMA,COMANDANTE NOEL,0.0
ANCASH,HUARI,CAJAY,93.9375
ANCASH,OCROS,CAJAMARQUILLA,91.19101731601731
ANCASH,OCROS,CARHUAPAMPA,36.84298655889565
ANCASH,OCROS,LLIPA,53.13227513227514
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,56.70026525198939
ANCASH,SANTA,CHIMBOTE,3.587347782798499
ANCASH,SIHUAS,ALFONSO UGARTE,70.37647058823529
LIMA,HUAURA,PACCHO,74.23150510204081
LIMA,HUAURA,SAYAN,13.42132705407451
LIMA,HUAURA,VEGUETA,27.44186046511628
LIMA,OYON,OYON,96.06423611111111
LIMA,OYON,PACHANGARA,93.40829439252337
LIMA,BARRANCA,PATIVILCA,24.468085106382976
CAJAMARCA,CAJAMARCA,CAJAMARCA,91.10639158576052
CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,79.43483275663206
CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,32.69578313253012
CAJAMARCA,CELENDIN,CORTEGANA,47.69573170731708
CAJAMARCA,CHOTA,CHIGUIRIP,96.13533834586465
CAJAMARCA,CHOTA,TOCMOCHE,50.094542329179205
CAJAMARCA,SAN IGNACIO,CHIRINOS,0.0
CAJAMARCA,SAN IGNACIO,LA COIPA,0.0
CAJAMARCA,SAN IGNACIO,NAMBALLE,0.0
CAJAMARCA,JAEN,BELLAVISTA,0.0
CAJAMARCA,JAEN,JAEN,11.794922801487353
CAJAMARCA,JAEN,HUABAL,10.456602221308103
CAJAMARCA,CUTERVO,TORIBIO CASANOVA,0.0
TUMBES,TUMBES,TUMBES,0.0
TUMBES,TUMBES,SAN JACINTO,0.0
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,0.0
TUMBES,ZARUMILLA,AGUAS VERDES,0.0
TUMBES,ZARUMILLA,PAPAYAL,0.0
CAJAMARCA,CELENDIN,HUASMIN,34.29379444085327
CAJAMARCA,HUALGAYOC,HUALGAYOC,67.16302296319597
CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,67.3850267379679
CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,84.32244008714598
CAJAMARCA,CHOTA,HUAMBOS,53.70297029702971
CAJAMARCA,CHOTA,TACABAMBA,71.62183544303798
CAJAMARCA,CHOTA,CHALAMARCA,73.86111111111111
CAJAMARCA,SAN MIGUEL,TONGOD,91.25735294117646
CAJAMARCA,SANTA CRUZ,CATACHE,59.19827141382869
CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,55.468934911242606
CAJAMARCA,SANTA CRUZ,PULAN,72.85149286987522
CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,77.89898562975486
LIMA,LIMA,JESUS MARIA,0.0
LIMA,LIMA,LINCE,0.0
LIMA,LIMA,PUEBLO LIBRE,0.0
LIMA,LIMA,SAN JUAN DE LURIGANCHO,2.5423728813559325
LIMA,LIMA,LA VICTORIA,0.0
CALLAO,CALLAO,MI PERU,0.0
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,78.14715621347877
HUANUCO,HUANUCO,PILLCO MARCA,70.51762371615312
HUANUCO,DOS DE MAYO,RIPAN,98.50991532976828
HUANUCO,DOS DE MAYO,SHUNQUI,97.92941176470589
HUANUCO,YAROWILCA,CAHUAC,97.64705882352942
HUANUCO,YAROWILCA,APARICIO POMARES,98.68872549019608
HUANUCO,YAROWILCA,JACAS CHICO,98.34482758620689
HUANUCO,YAROWILCA,CHORAS,98.95
HUANUCO,HUANUCO,CHINCHAO,27.39533651298357
HUANUCO,DOS DE MAYO,QUIVILLA,95.80078125
HUANUCO,AMBO,COLPAS,97.66441993464052
HUANUCO,AMBO,HUACAR,94.26432880844645
HUANUCO,YAROWILCA,OBAS,98.0161476355248
HUANUCO,LAURICOCHA,JESUS,96.6498645510836
HUANUCO,LAURICOCHA,JIVIA,100.0
HUANUCO,PUERTO INCA,PUERTO INCA,0.0
HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,2.4021207177814032
HUANUCO,HUACAYBAMBA,PINRA,92.74717514124295
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,0.0
LORETO,UCAYALI,PAMPA HERMOSA,0.0
SAN MARTIN,BELLAVISTA,ALTO BIAVO,0.0
APURIMAC,CHINCHEROS,COCHARCAS,85.9317678684377
APURIMAC,ABANCAY,ABANCAY,85.32352941176471
CUSCO,PARURO,CCAPI,93.9294982698962
CUSCO,PARURO,HUANOQUITE,94.34284604931081
CUSCO,PARURO,OMACHA,99.44428733031674
CUSCO,CHUMBIVILCAS,LIVITACA,97.36334405144694
CUSCO,QUISPICANCHI,URCOS,94.11324786324786
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,92.78645833333334
CUSCO,ACOMAYO,ACOMAYO,99.87288135593221
CUSCO,ACOMAYO,RONDOCAN,94.26274509803922
CUSCO,ACOMAYO,SANGARARA,97.4453635620915
CUSCO,ACOMAYO,ACOS,96.25
AYACUCHO,PARINACOCHAS,PULLO,57.37670018398394
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,81.74875746659978
AYACUCHO,LUCANAS,SANCOS,56.54667072058377
AYACUCHO,PARINACOCHAS,CORACORA,63.16595441595442
LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,88.54264705882352
LIMA,YAUYOS,AYAVIRI,92.76016746411483
LIMA,YAUYOS,COCHAS,80.84677419354838
LIMA,YAUYOS,SAN JOAQUIN,90.53174603174602
LIMA,YAUYOS,TANTA,6.25
LIMA,YAUYOS,TOMAS,94.85369765190026
CALLAO,CALLAO,LA PERLA,0.0
JUNIN,HUANCAYO,PILCOMAYO,100.0
JUNIN,CHUPACA,TRES DE DICIEMBRE,100.0
LIMA,LIMA,ANCON,4.056420233463035
LIMA,LIMA,ATE,84.50704225352112
LIMA,LIMA,CHACLACAYO,19.444444444444446
LIMA,LIMA,VILLA MARIA DEL TRIUNFO,80.8843537414966
CAJAMARCA,CONTUMAZA,SAN BENITO,41.53627988426984
ANCASH,HUARI,PAUCAS,90.46731321839079
ANCASH,HUARI,PONTO,91.40943877551021
ANCASH,HUARI,SAN PEDRO DE CHANA,99.43229166666669
ANCASH,HUARI,UCO,81.71220930232558
ANCASH,HUARMEY,HUARMEY,0.40641376167691956
ANCASH,HUARMEY,MALVAS,69.54257246376812
ANCASH,BOLOGNESI,HUASTA,97.68980061349691
ANCASH,CARHUAZ,AMASHCA,96.32954545454545
ANCASH,CARHUAZ,ANTA,87.19047619047619
ANCASH,HUARAZ,COCHABAMBA,64.15929203539824
ANCASH,HUARAZ,JANGAS,91.81410256410257
ANCASH,HUARAZ,OLLEROS,96.85505319148936
ANCASH,HUARAZ,PAMPAS GRANDE,33.72923116615067
ANCASH,HUARAZ,PIRA,84.05251937984497
ANCASH,AIJA,AIJA,93.74533582089552
JUNIN,JAUJA,LEONOR ORDOÑEZ,98.54166666666666
JUNIN,JAUJA,MUQUI,99.58333333333333
JUNIN,CONCEPCION,HEROINAS TOLEDO,99.54545454545455
JUNIN,JAUJA,HUARIPAMPA,100.0
JUNIN,JAUJA,SAN LORENZO,98.75
JUNIN,JAUJA,YAUYOS,100.0
JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,90.47394501278772
JUNIN,JAUJA,PANCAN,100.0
JUNIN,JAUJA,MARCO,100.0
JUNIN,CONCEPCION,COCHAS,95.02974223397223
JUNIN,CONCEPCION,MARISCAL CASTILLA,85.0857843137255
JUNIN,JAUJA,RICRAN,96.06407962424514
JUNIN,SATIPO,LLAYLLA,62.561889620713146
JUNIN,JAUJA,MONOBAMBA,76.11519607843138
JUNIN,SATIPO,PANGOA,27.293876977998835
JUNIN,TARMA,PALCAMAYO,96.27678571428572
JUNIN,TARMA,SAN PEDRO DE CAJAS,88.85551383674036
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,1.25
JUNIN,JAUJA,SAUSA,100.0
JUNIN,JAUJA,SAN PEDRO DE CHUNAN,100.0
LIMA,CAÑETE,MALA,35.55454545454546
LIMA,HUAROCHIRI,MATUCANA,85.53384367445608
LIMA,HUAROCHIRI,CUENCA,73.56188303222201
LIMA,HUAROCHIRI,HUANZA,97.84406565656565
LIMA,LIMA,CIENEGUILLA,1.5873015873015872
LIMA,LIMA,LURIN,42.76913875598086
AYACUCHO,LUCANAS,SANTA LUCIA,53.08016439459738
AYACUCHO,PARINACOCHAS,UPAHUACHO,56.690146857923494
AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,95.40253058954394
AYACUCHO,LUCANAS,LUCANAS,64.51825474787164
AYACUCHO,LUCANAS,CARMEN SALCEDO,91.79050042408821
AYACUCHO,LUCANAS,CABANA,89.71303165182988
AYACUCHO,LUCANAS,LARAMATE,77.52058004052685
AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,89.87270427801604
AYACUCHO,LUCANAS,HUAC-HUAS,56.42156334231805
AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,93.8301282051282
AYACUCHO,HUANCA SANCOS,SANCOS,76.34046778464254
AYACUCHO,SUCRE,CHALCOS,89.69987995198079
AYACUCHO,VILCAS HUAMAN,ACCOMARCA,91.15298202614379
AYACUCHO,SUCRE,BELEN,85.28265056022408
AYACUCHO,HUANCA SANCOS,CARAPO,94.07793209876543
AYACUCHO,VILCAS HUAMAN,HUAMBALPA,94.61947187634178
AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,93.37090163934425
AYACUCHO,VICTOR FAJARDO,HUANCAPI,94.11875
AYACUCHO,VILCAS HUAMAN,CARHUANCA,94.75783248081842
AYACUCHO,VILCAS HUAMAN,SAURAMA,88.69166666666666
AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,91.06922326941826
AYACUCHO,VICTOR FAJARDO,ALCAMENCA,88.58501683501683
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,93.74849759615385
CUSCO,PARURO,PARURO,95.35529860799281
CUSCO,CHUMBIVILCAS,VELILLE,94.68652037617555
CUSCO,ESPINAR,CONDOROMA,1.8343114507984168
CUSCO,CANAS,PAMPAMARCA,100.0
CUSCO,QUISPICANCHI,HUARO,97.0359477124183
CUSCO,ESPINAR,ESPINAR,98.96803430580633
CUSCO,ESPINAR,COPORAQUE,98.22543319653442
HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,86.93080357142858
HUANCAVELICA,HUAYTARA,CORDOVA,94.04203935599284
HUANCAVELICA,HUAYTARA,LARAMARCA,88.89933894230771
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,87.4125
ICA,NASCA,NASCA,13.19775617053104
ICA,NASCA,MARCONA,0.43126684636118595
ICA,PALPA,TIBILLO,54.28869047619048
ICA,ICA,LA TINGUIÑA,7.96472184531886
ICA,ICA,PARCONA,0.0
ICA,ICA,SANTIAGO,0.4021118546258211
APURIMAC,ANDAHUAYLAS,ANDARAPA,37.79728282041293
APURIMAC,CHINCHEROS,ONGOY,86.17915134803921
CUSCO,ANTA,LIMATAMBO,92.27209367159186
CUSCO,ANTA,PUCYURA,98.54166666666666
CUSCO,PAUCARTAMBO,HUANCARANI,98.57581967213116
CUSCO,CALCA,CALCA,95.87537049703603
CUSCO,URUBAMBA,HUAYLLABAMBA,94.38492063492063
CUSCO,CUSCO,POROY,100.0
CUSCO,CUSCO,SAYLLA,99.88970588235294
CUSCO,LA CONVENCION,QUELLOUNO,0.3540866224240307
CUSCO,CALCA,YANATILE,26.926683716965044
CUSCO,LA CONVENCION,KIMBIRI,1.2269938650306749
CUSCO,ANTA,CHINCHAYPUJIO,93.41498301448237
AYACUCHO,VILCAS HUAMAN,CONCEPCION,89.7939075630252
AYACUCHO,CANGALLO,CANGALLO,84.43667763157895
AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,94.10377358490565
AYACUCHO,CANGALLO,PARAS,92.68188854489163
AYACUCHO,HUAMANGA,QUINUA,79.84543010752688
AYACUCHO,HUAMANGA,PACAYCASA,51.11337209302326
CUSCO,PAUCARTAMBO,PAUCARTAMBO,90.75538412086146
CUSCO,CALCA,COYA,83.02218344965105
CUSCO,QUISPICANCHI,MARCAPATA,91.81625786846104
HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,59.815108759553205
HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,91.76908150064682
HUANCAVELICA,CASTROVIRREYNA,HUACHOS,87.18607305936072
HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,79.4717548076923
HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,92.20982142857142
HUANCAVELICA,ANGARAES,JULCAMARCA,92.13662790697674
HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,98.94230769230771
HUANCAVELICA,ACOBAMBA,POMACOCHA,96.77083333333334
HUANCAVELICA,ANGARAES,CALLANMARCA,95.75735294117648
HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,75.27058823529413
HUANCAVELICA,HUANCAVELICA,YAULI,99.51492537313433
HUANCAVELICA,HUANCAVELICA,ASCENSION,96.79618768328447
HUANCAVELICA,ACOBAMBA,PAUCARA,97.26775956284152
HUANCAVELICA,ACOBAMBA,ROSARIO,93.5369532428356
HUANCAVELICA,ACOBAMBA,ANDABAMBA,91.70588235294117
HUANCAVELICA,HUANCAVELICA,PALCA,99.96376811594203
HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,67.51211564171123
HUANCAVELICA,HUANCAVELICA,HUANDO,92.078125
HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,40.14563106796116
HUANCAVELICA,HUANCAVELICA,LARIA,98.03921568627452
HUANCAVELICA,HUANCAVELICA,IZCUCHACA,97.08333333333334
HUANCAVELICA,HUANCAVELICA,MOYA,99.14634146341464
HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,100.0
HUANCAVELICA,HUANCAVELICA,PILCHACA,81.66666666666667
HUANCAVELICA,TAYACAJA,PAMPAS,95.33484162895928
HUANCAVELICA,TAYACAJA,AHUAYCHA,97.52879163713679
HUANCAVELICA,TAYACAJA,PAZOS,97.45084718670076
HUANCAVELICA,CHURCAMPA,EL CARMEN,95.58536305147058
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,96.59125188536953
HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,63.45748081841432
HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,90.39341671247938
HUANCAVELICA,CHURCAMPA,LOCROJA,97.44019607843137
ICA,CHINCHA,GROCIO PRADO,0.0
ICA,CHINCHA,SAN JUAN DE YANAC,60.645380434782616
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,84.39803921568628
ICA,CHINCHA,TAMBO DE MORA,0.0
JUNIN,HUANCAYO,PUCARA,97.72378516624042
JUNIN,CONCEPCION,MITO,99.19642857142857
JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,100.0
JUNIN,HUANCAYO,QUILCAS,99.92592592592592
JUNIN,HUANCAYO,COLCA,95.92662871600254
JUNIN,HUANCAYO,VIQUES,100.0
JUNIN,HUANCAYO,HUAYUCACHI,100.0
JUNIN,CHUPACA,YANACANCHA,37.858543417366946
JUNIN,CHUPACA,SAN JUAN DE ISCOS,99.03743315508021
JUNIN,HUANCAYO,CHILCA,99.2156862745098
JUNIN,CONCEPCION,SAN JOSE DE QUERO,99.62301587301587
JUNIN,CHUPACA,HUAMANCACA CHICO,98.95424836601308
AMAZONAS,LUYA,SANTO TOMAS,86.02739726027397
AMAZONAS,LUYA,COCABAMBA,55.5375525210084
AMAZONAS,CHACHAPOYAS,LA JALCA,85.19001164822365
AMAZONAS,LUYA,PISUQUIA,67.65962397617275
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,80.35102739726028
AMAZONAS,LUYA,MARIA,93.60035211267606
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,6.530399473222125
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,5.844389386189258
AMAZONAS,LUYA,OCUMAL,22.26851851851852
AMAZONAS,LUYA,INGUILPATA,86.26591873862947
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,80.04371413199428
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,81.26488095238095
AMAZONAS,LUYA,TRITA,89.85
AMAZONAS,LUYA,OCALLI,11.196428571428571
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,69.0419013350021
AMAZONAS,LUYA,LAMUD,86.42528735632183
AMAZONAS,LUYA,SAN CRISTOBAL,83.2555780933063
AMAZONAS,CHACHAPOYAS,GRANADA,90.26134910485933
AMAZONAS,CHACHAPOYAS,CHILIQUIN,89.12372122762147
PASCO,PASCO,VICCO,2.985074626865672
PASCO,PASCO,NINACACA,97.2911995515695
PASCO,PASCO,PAUCARTAMBO,91.36180499597097
PASCO,PASCO,YANACANCHA,98.36538461538463
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,99.0625
PASCO,PASCO,PALLANCHACRA,97.20207910750507
PASCO,DANIEL ALCIDES CARRION,TAPUC,96.69794891640868
SAN MARTIN,TOCACHE,SHUNTE,0.3386973180076628
SAN MARTIN,HUALLAGA,PISCOYACU,0.0
SAN MARTIN,BELLAVISTA,BELLAVISTA,0.0
CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,63.65
APURIMAC,AYMARAES,TINTAY,53.85581841432225
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,97.21746575342466
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,97.00732514177695
APURIMAC,ANTABAMBA,ANTABAMBA,97.89169941060904
APURIMAC,ANTABAMBA,HUAQUIRCA,96.98860294117647
APURIMAC,AYMARAES,POCOHUANCA,95.08440347970173
APURIMAC,ANTABAMBA,OROPESA,96.78374676380275
APURIMAC,GRAU,TURPAY,88.11537114845939
APURIMAC,ANTABAMBA,PACHACONAS,96.6422213622291
APURIMAC,ANTABAMBA,EL ORO,98.83836429308568
APURIMAC,AYMARAES,CAPAYA,94.2113711681856
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,97.76715039577837
APURIMAC,COTABAMBAS,TAMBOBAMBA,93.4087988136431
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,91.50203756201276
APURIMAC,GRAU,GAMARRA,75.61433447098975
APURIMAC,ABANCAY,CIRCA,95.51352885787084
APURIMAC,ANDAHUAYLAS,HUANCARAY,88.9302269820972
CAJAMARCA,CAJAMARCA,MATARA,77.40425531914894
CAJAMARCA,CELENDIN,SUCRE,80.4040681693238
CAJAMARCA,CONTUMAZA,CONTUMAZA,66.04315082434357
CAJAMARCA,CONTUMAZA,YONAN,0.4535147392290249
CAJAMARCA,SAN MIGUEL,LA FLORIDA,8.938016528925619
CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,22.0531914893617
LA LIBERTAD,SANCHEZ CARRION,SARIN,95.4189814814815
LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,60.124616564417174
LA LIBERTAD,TRUJILLO,MOCHE,42.85714285714285
LA LIBERTAD,TRUJILLO,POROTO,28.027210884353742
LA LIBERTAD,ASCOPE,CHOCOPE,8.433734939759036
LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,0.0
LA LIBERTAD,ASCOPE,RAZURI,0.0
LA LIBERTAD,OTUZCO,CHARAT,53.5016835016835
LA LIBERTAD,OTUZCO,MACHE,94.3930431547619
LA LIBERTAD,GRAN CHIMU,CASCAS,26.930483028720626
LA LIBERTAD,GRAN CHIMU,MARMOT,22.002837326607818
LA LIBERTAD,GRAN CHIMU,SAYAPULLO,65.71409119203237
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,96.58665259825904
LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,41.90178571428571
AMAZONAS,UTCUBAMBA,LONYA GRANDE,5.07657284768212
AMAZONAS,BONGARA,CHURUJA,16.46825396825397
AMAZONAS,BONGARA,JAZAN,53.6969696969697
AMAZONAS,BONGARA,JUMBILLA,86.45325203252031
AMAZONAS,BONGARA,CUISPES,81.18987341772151
AMAZONAS,BAGUA,LA PECA,0.9009009009009008
AMAZONAS,CONDORCANQUI,EL CENEPA,0.0
LORETO,REQUENA,ALTO TAPICHE,0.0
LORETO,REQUENA,EMILIO SAN MARTIN,0.0
LORETO,REQUENA,PUINAHUA,0.0
LORETO,MAYNAS,ALTO NANAY,0.0
LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,0.0
LORETO,REQUENA,REQUENA,0.0
LORETO,REQUENA,TAPICHE,0.0
LORETO,REQUENA,JENARO HERRERA,0.0
LORETO,DATEM DEL MARAÑON,CAHUAPANAS,0.0
LORETO,DATEM DEL MARAÑON,MORONA,0.0
LORETO,DATEM DEL MARAÑON,PASTAZA,0.0
SAN MARTIN,SAN MARTIN,SAN ANTONIO,0.0
SAN MARTIN,PICOTA,PUCACACA,0.0
SAN MARTIN,BELLAVISTA,SAN PABLO,0.0
SAN MARTIN,SAN MARTIN,SAUCE,0.0
SAN MARTIN,SAN MARTIN,SHAPAJA,0.0
SAN MARTIN,EL DORADO,SAN MARTIN,0.0
SAN MARTIN,SAN MARTIN,TARAPOTO,0.0
SAN MARTIN,LAMAS,RUMISAPA,0.0
SAN MARTIN,SAN MARTIN,CHIPURANA,0.0
SAN MARTIN,SAN MARTIN,PAPAPLAYA,0.0
SAN MARTIN,RIOJA,RIOJA,0.0
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,0.0
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,3.1402214022140225
SAN MARTIN,RIOJA,POSIC,0.0
SAN MARTIN,MOYOBAMBA,YANTALO,16.054545454545455
SAN MARTIN,RIOJA,YURACYACU,0.0
SAN MARTIN,RIOJA,AWAJUN,0.24390243902439018
LIMA,HUAROCHIRI,LANGA,92.40192307692305
LIMA,HUAROCHIRI,LARAOS,96.4709595959596
LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,91.63777472527472
LIMA,HUAROCHIRI,SAN ANTONIO,27.531410450015102
LIMA,HUAROCHIRI,SAN DAMIAN,92.24545454545455
LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,98.26450892857144
LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,91.17084432717678
LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,87.95108695652175
LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,50.70987654320987
LIMA,HUAROCHIRI,SANTA EULALIA,6.878504148912313
LIMA,HUAROCHIRI,SURCO,77.00140449438203
LIMA,CANTA,ARAHUAY,69.98883928571428
LIMA,CAÑETE,LUNAHUANA,0.9156504065040649
LIMA,CAÑETE,PACARAN,3.600502512562814
LIMA,CAÑETE,ZUÑIGA,7.54434250764526
LIMA,HUARAL,IHUARI,49.68206751054852
CAJAMARCA,SANTA CRUZ,UTICYACU,83.36210317460316
CAJAMARCA,SAN IGNACIO,TABACONAS,19.393083182640144
LAMBAYEQUE,FERREÑAFE,CAÑARIS,56.19391025641026
LAMBAYEQUE,CHICLAYO,PATAPO,0.0
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,0.0
LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,0.0
LAMBAYEQUE,LAMBAYEQUE,MORROPE,0.0
PIURA,PAITA,VICHAYAL,0.0
PIURA,HUANCABAMBA,HUARMACA,35.092237525129775
PIURA,SECHURA,CRISTO NOS VALGA,0.0
PIURA,SECHURA,RINCONADA LLICUAR,0.0
PIURA,SECHURA,BELLAVISTA DE LA UNION,0.0
PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,26.09272384420313
PIURA,MORROPON,SALITRAL,0.0
PIURA,SECHURA,VICE,0.0
PIURA,MORROPON,SAN JUAN DE BIGOTE,2.912621359223301
ICA,ICA,SUBTANJALLA,1.8083182640144666
ICA,ICA,TATE,0.0
ICA,ICA,YAUCA DEL ROSARIO,18.60336267208305
ICA,ICA,ICA,0.6775067750677507
ICA,PISCO,PARACAS,7.875139353400223
MOQUEGUA,MARISCAL NIETO,CARUMAS,13.983591486516604
MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,43.26023391812865
MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,65.59740885419382
MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,51.682951482479794
